            15	             210
         15.02	             201
         15.04	             225
         15.06	             196
         15.08	             204
          15.1	             204
         15.12	             210
         15.14	             213
         15.16	             234
         15.18	             225
          15.2	             207
         15.22	             196
         15.24	             210
         15.26	             176
         15.28	             213
          15.3	             213
         15.32	             198
         15.34	             187
         15.36	             207
         15.38	             213
          15.4	             204
         15.42	             207
         15.44	             213
         15.46	             216
         15.48	             176
          15.5	             190
         15.52	             176
         15.54	             196
         15.56	             193
         15.58	             184
          15.6	             210
         15.62	             196
         15.64	             216
         15.66	             193
         15.68	             201
          15.7	             169
         15.72	             210
         15.74	             207
         15.76	             182
         15.78	             201
          15.8	             184
         15.82	             193
         15.84	             196
         15.86	             198
         15.88	             176
          15.9	             179
         15.92	             182
         15.94	             179
         15.96	             174
         15.98	             161
            16	             182
         16.02	             207
         16.04	             187
         16.06	             193
         16.08	             210
          16.1	             182
         16.12	             207
         16.14	             190
         16.16	             193
         16.18	             207
          16.2	             163
         16.22	             182
         16.24	             187
         16.26	             166
         16.28	             184
          16.3	             174
         16.32	             176
         16.34	             184
         16.36	             222
         16.38	             179
          16.4	             182
         16.42	             176
         16.44	             187
         16.46	             182
         16.48	             182
          16.5	             176
         16.52	             187
         16.54	             176
         16.56	             182
         16.58	             190
          16.6	             161
         16.62	             174
         16.64	             161
         16.66	             193
         16.68	             184
          16.7	             176
         16.72	             182
         16.74	             190
         16.76	             201
         16.78	             169
          16.8	             182
         16.82	             201
         16.84	             179
         16.86	             213
         16.88	             176
          16.9	             161
         16.92	             184
         16.94	             163
         16.96	             153
         16.98	             196
            17	             171
         17.02	             174
         17.04	             169
         17.06	             166
         17.08	             156
          17.1	             163
         17.12	             151
         17.14	             158
         17.16	             169
         17.18	             184
          17.2	             153
         17.22	             169
         17.24	             169
         17.26	             169
         17.28	             176
          17.3	             163
         17.32	             166
         17.34	             153
         17.36	             153
         17.38	             163
          17.4	             136
         17.42	             158
         17.44	             171
         17.46	             171
         17.48	             132
          17.5	             148
         17.52	             144
         17.54	             171
         17.56	             153
         17.58	             179
          17.6	             151
         17.62	             163
         17.64	             156
         17.66	             166
         17.68	             151
          17.7	             163
         17.72	             163
         17.74	             169
         17.76	             161
         17.78	             171
          17.8	             156
         17.82	             169
         17.84	             158
         17.86	             169
         17.88	             151
          17.9	             153
         17.92	             158
         17.94	             148
         17.96	             153
         17.98	             163
            18	             166
         18.02	             166
         18.04	             176
         18.06	             144
         18.08	             146
          18.1	             132
         18.12	             158
         18.14	             153
         18.16	             148
         18.18	             153
          18.2	             141
         18.22	             129
         18.24	             153
         18.26	             148
         18.28	             148
          18.3	             158
         18.32	             163
         18.34	             148
         18.36	             161
         18.38	             139
          18.4	             163
         18.42	             156
         18.44	             144
         18.46	             171
         18.48	             163
          18.5	             146
         18.52	             146
         18.54	             146
         18.56	             144
         18.58	             166
          18.6	             171
         18.62	             144
         18.64	             134
         18.66	             153
         18.68	             161
          18.7	             148
         18.72	             158
         18.74	             136
         18.76	             156
         18.78	             148
          18.8	             174
         18.82	             151
         18.84	             148
         18.86	             148
         18.88	             148
          18.9	             141
         18.92	             127
         18.94	             169
         18.96	             139
         18.98	             148
            19	             153
         19.02	             146
         19.04	             129
         19.06	             156
         19.08	             125
          19.1	             132
         19.12	             123
         19.14	             125
         19.16	             144
         19.18	             148
          19.2	             129
         19.22	             141
         19.24	             148
         19.26	             144
         19.28	             134
          19.3	             169
         19.32	             136
         19.34	             139
         19.36	             132
         19.38	             146
          19.4	             139
         19.42	             146
         19.44	             148
         19.46	             136
         19.48	             144
          19.5	             125
         19.52	             127
         19.54	             166
         19.56	             121
         19.58	             156
          19.6	             127
         19.62	             141
         19.64	             144
         19.66	             136
         19.68	             148
          19.7	             132
         19.72	             132
         19.74	             139
         19.76	             121
         19.78	             156
          19.8	             136
         19.82	             127
         19.84	             121
         19.86	             132
         19.88	             158
          19.9	             151
         19.92	             129
         19.94	             144
         19.96	             148
         19.98	             134
            20	             144
         20.02	             114
         20.04	             129
         20.06	             144
         20.08	             114
          20.1	             127
         20.12	             134
         20.14	             156
         20.16	             134
         20.18	             132
          20.2	             136
         20.22	             127
         20.24	             141
         20.26	             106
         20.28	             121
          20.3	             148
         20.32	             132
         20.34	             129
         20.36	             132
         20.38	             136
          20.4	             123
         20.42	             129
         20.44	             129
         20.46	             134
         20.48	             146
          20.5	             148
         20.52	             129
         20.54	             116
         20.56	             144
         20.58	             123
          20.6	             129
         20.62	             151
         20.64	             123
         20.66	             129
         20.68	             112
          20.7	             136
         20.72	             123
         20.74	             123
         20.76	             125
         20.78	             118
          20.8	             102
         20.82	             108
         20.84	             129
         20.86	             116
         20.88	             125
          20.9	             148
         20.92	             136
         20.94	             136
         20.96	             125
         20.98	             129
            21	             125
         21.02	             116
         21.04	             132
         21.06	             118
         21.08	             125
          21.1	             110
         21.12	             127
         21.14	             136
         21.16	             106
         21.18	             125
          21.2	             129
         21.22	             125
         21.24	             125
         21.26	             125
         21.28	             127
          21.3	             121
         21.32	             136
         21.34	             127
         21.36	             141
         21.38	             114
          21.4	             121
         21.42	              94
         21.44	             114
         21.46	             118
         21.48	             112
          21.5	             151
         21.52	             127
         21.54	             125
         21.56	             129
         21.58	             123
          21.6	             110
         21.62	             110
         21.64	             110
         21.66	             125
         21.68	             129
          21.7	             127
         21.72	             104
         21.74	             134
         21.76	             121
         21.78	             114
          21.8	             125
         21.82	             106
         21.84	             134
         21.86	             121
         21.88	             125
          21.9	             121
         21.92	             123
         21.94	             112
         21.96	             121
         21.98	             127
            22	             108
         22.02	             123
         22.04	             112
         22.06	             114
         22.08	             114
          22.1	             123
         22.12	             136
         22.14	              98
         22.16	             118
         22.18	             116
          22.2	             129
         22.22	             125
         22.24	             127
         22.26	             110
         22.28	             112
          22.3	             121
         22.32	             110
         22.34	             100
         22.36	             114
         22.38	             108
          22.4	             121
         22.42	             121
         22.44	             102
         22.46	             121
         22.48	             121
          22.5	             108
         22.52	             123
         22.54	             106
         22.56	             108
         22.58	             132
          22.6	             125
         22.62	             125
         22.64	             114
         22.66	              98
         22.68	             127
          22.7	             125
         22.72	             118
         22.74	             100
         22.76	              90
         22.78	             116
          22.8	             106
         22.82	             127
         22.84	             114
         22.86	             136
         22.88	             106
          22.9	             112
         22.92	             114
         22.94	             112
         22.96	             106
         22.98	             108
            23	             125
